raceId,driverId,stop,lap,time,duration,milliseconds,constructorId,grid,position,fastestLapTime,fastestLapSpeed,engineType
1064,830,2,40,15:53:30,18.578,18578,,,,,,
1064,9,1,40,15:55:29,19.708,19708,,,,,,
1064,846,1,42,15:57:26,20.443,20443,,,,,,
1064,20,2,44,16:00:37,18.681,18681,,,,,,
1064,815,2,47,16:03:51,18.555,18555,,,,,,
1064,822,2,67,16:27:35,21.73,21730,,,,,,
1064,1,3,70,16:30:49,19.202,19202,,,,,,
1064,847,2,68,16:30:57,25.533,25533,,,,,,
1065,841,1,1,15:05:21,37.19,37190,,,,,,
1065,817,1,22,15:35:18,23.812,23812,,,,,,
1065,20,1,22,15:35:56,25.157,25157,,,,,,
1065,830,1,23,15:36:46,32.456,32456,,,,,,
1065,849,1,23,15:37:22,24.168,24168,,,,,,
1065,854,1,23,15:37:49,24.714,24714,,,,,,
1065,846,1,24,15:38:19,24.168,24168,,,,,,
1065,853,1,24,15:39:22,24.928,24928,,,,,,
1065,1,1,25,15:39:44,25.619,25619,,,,,,
1065,840,1,25,15:40:09,24.846,24846,,,,,,
1065,4,1,25,15:40:14,24.797,24797,,,,,,
1065,841,2,25,15:40:55,30.551,30551,,,,,,
1065,844,1,26,15:41:30,24.557,24557,,,,,,
1065,815,1,26,15:41:34,23.906,23906,,,,,,
1065,832,1,26,15:41:48,24.283,24283,,,,,,
1065,822,1,26,15:41:50,24.308,24308,,,,,,
1065,839,1,26,15:42:10,30.333,30333,,,,,,
1065,847,1,26,15:42:13,24.156,24156,,,,,,
1065,9,1,26,15:42:21,24.501,24501,,,,,,
1065,20,2,26,15:42:41,25.927,25927,,,,,,
1065,853,2,28,15:47:13,24.806,24806,,,,,,
1065,853,3,39,16:05:25,30.917,30917,,,,,,
1066,840,1,12,15:24:13,30.241,30241,,,,,,
1066,847,1,13,15:25:55,30.665,30665,,,,,,
1066,849,1,13,15:26:27,30.056,30056,,,,,,
1066,852,1,13,15:26:28,30.112,30112,,,,,,
1066,832,1,14,15:27:33,30.715,30715,,,,,,
1066,853,1,14,15:28:09,30.127,30127,,,,,,
1066,839,1,15,15:29:27,29.901,29901,,,,,,
1066,8,1,15,15:29:28,30.102,30102,,,,,,
1066,854,1,20,15:38:36,29.996,29996,,,,,,
1066,817,1,22,15:41:11,33.617,33617,,,,,,
1066,1,1,26,15:47:52,29.878,29878,,,,,,
1066,830,1,26,15:47:58,29.578,29578,,,,,,
1066,20,1,26,15:48:09,29.242,29242,,,,,,
1066,846,1,28,15:51:03,29.824,29824,,,,,,
1066,822,1,28,15:51:35,29.936,29936,,,,,,
1066,842,1,33,16:00:00,29.354,29354,,,,,,
1066,844,1,35,16:03:07,31.849,31849,,,,,,
1066,815,1,36,16:04:32,36.026,36026,,,,,,
1066,4,1,36,16:04:40,30.157,30157,,,,,,
1066,841,1,36,16:05:27,30.081,30081,,,,,,
1066,847,2,47,16:23:56,32.081,32081,,,,,,
1066,822,2,47,16:23:58,29.569,29569,,,,,,
1066,8,2,47,16:23:59,30.131,30131,,,,,,
1066,853,2,46,16:24:05,33.931,33931,,,,,,
1066,852,2,47,16:24:44,30.98,30980,,,,,,
1066,830,2,48,16:25:32,31.017,31017,,,,,,
1066,832,2,48,16:25:33,30.677,30677,,,,,,
1066,817,2,48,16:25:35,31.016,31016,,,,,,
1066,840,2,48,16:26:01,43.124,43124,,,,,,
1066,1,2,49,16:26:32,30.045,30045,,,,,,
1066,852,3,49,16:29:31,30.972,30972,,,,,,
1066,4,2,50,16:29:34,30.702,30702,,,,,,
1066,815,2,50,16:29:36,32.313,32313,,,,,,
1066,20,2,50,16:30:10,32.128,32128,,,,,,
1066,842,2,50,16:30:49,31.915,31915,,,,,,
1066,839,2,50,16:30:58,33.264,33264,,,,,,
1066,841,2,50,16:31:14,33.961,33961,,,,,,
1066,846,2,51,16:31:33,32.67,32670,,,,,,
1066,844,2,51,16:32:51,32.648,32648,,,,,,
1067,817,1,21,15:37:18,23.028,23028,,,,,,
1067,4,1,30,15:51:43,29.116,29116,,,,,,
1067,846,1,34,15:57:20,23.239,23239,,,,,,
1067,849,1,34,15:58:22,24.104,24104,,,,,,
1067,852,1,35,15:59:39,23.329,23329,,,,,,
1067,847,1,35,15:59:42,23.551,23551,,,,,,
1067,830,1,36,15:59:52,22.442,22442,,,,,,
1067,832,1,36,16:00:33,28.353,28353,,,,,,
1067,853,1,35,16:00:40,23.829,23829,,,,,,
1067,20,1,36,16:00:56,23.5,23500,,,,,,
1067,822,1,37,16:01:20,22.962,22962,,,,,,
1067,815,1,37,16:01:47,22.463,22463,,,,,,
1067,8,1,37,16:02:50,23.164,23164,,,,,,
1067,20,2,37,16:03:36,23.514,23514,,,,,,
1067,842,1,39,16:05:01,29.31,29310,,,,,,
1067,840,1,39,16:05:17,35.509,35509,,,,,,
1067,854,1,39,16:07:05,23.892,23892,,,,,,
1067,841,1,40,16:07:22,23.15,23150,,,,,,
1067,844,1,47,16:17:27,23.646,23646,,,,,,
1067,1,1,50,16:22:19,22.684,22684,,,,,,
1069,853,1,1,14:05:35,30.673,30673,,,,,,
1069,839,1,3,14:09:03,40.8,40800,,,,,,
1069,849,1,5,14:12:39,32.61,32610,,,,,,
1069,4,1,7,14:16:03,23.576,23576,,,,,,
1069,841,1,8,14:17:44,23.993,23993,,,,,,
1069,852,1,9,14:19:23,23.802,23802,,,,,,
1069,847,1,9,14:19:32,23.572,23572,,,,,,
1069,830,1,10,14:20:36,23.727,23727,,,,,,
1069,846,1,10,14:21:01,24.385,24385,,,,,,
1069,842,1,10,14:21:07,23.745,23745,,,,,,
1069,817,1,11,14:22:38,24.176,24176,,,,,,
1069,832,1,11,14:22:41,23.414,23414,,,,,,
1069,854,1,11,14:23:10,24.293,24293,,,,,,
1069,815,1,12,14:24:06,25.018,25018,,,,,,
1069,844,1,12,14:24:15,24.011,24011,,,,,,
1069,8,1,12,14:24:38,24.191,24191,,,,,,
1069,1,1,13,14:25:41,24.481,24481,,,,,,
1069,822,1,15,14:29:44,24.444,24444,,,,,,
1069,20,1,17,14:33:24,24.977,24977,,,,,,
1069,840,1,18,14:35:13,23.827,23827,,,,,,
1069,853,2,24,14:46:40,24.611,24611,,,,,,
1069,849,2,25,14:47:47,23.653,23653,,,,,,
1069,839,2,25,14:47:50,23.919,23919,,,,,,
1069,841,2,26,14:49:12,23.502,23502,,,,,,
1069,4,2,28,14:52:44,23.844,23844,,,,,,
1069,830,2,29,14:52:59,24.052,24052,,,,,,
1069,832,2,29,14:53:43,26.866,26866,,,,,,
1069,815,2,30,14:55:02,23.604,23604,,,,,,
1069,817,2,30,14:55:23,24.036,24036,,,,,,
1069,846,2,30,14:55:31,25.548,25548,,,,,,
1069,8,2,31,14:57:43,24.09,24090,,,,,,
1069,847,2,31,14:58:07,24.98,24980,,,,,,
1069,844,2,32,14:58:34,23.805,23805,,,,,,
1069,852,2,32,14:59:23,23.529,23529,,,,,,
1069,822,2,34,15:02:17,23.619,23619,,,,,,
1069,840,2,34,15:03:12,23.455,23455,,,,,,
1069,854,2,34,15:03:41,24.247,24247,,,,,,
1069,1,2,37,15:06:30,23.676,23676,,,,,,
1069,20,2,38,15:09:49,23.849,23849,,,,,,
1069,853,3,37,15:09:52,24.169,24169,,,,,,
1069,4,3,39,15:11:40,23.314,23314,,,,,,
1070,817,1,1,13:05:11,38.128,38128,,,,,,
1070,822,1,1,13:05:16,22.463,22463,,,,,,
1070,849,1,11,13:21:22,23.681,23681,,,,,,
1070,840,1,12,13:22:45,23.586,23586,,,,,,
1070,853,1,13,13:24:11,25.094,25094,,,,,,
1070,839,1,14,13:25:30,23.1,23100,,,,,,
1070,847,1,15,13:26:51,21.984,21984,,,,,,
1070,841,1,16,13:28:00,22.205,22205,,,,,,
1070,1,1,29,13:45:17,22.373,22373,,,,,,
1070,844,1,30,13:47:01,22.085,22085,,,,,,
1070,842,1,31,13:48:20,22.549,22549,,,,,,
1070,8,1,32,13:50:02,22.424,22424,,,,,,
1070,830,1,33,13:50:33,21.908,21908,,,,,,
1070,20,1,33,13:51:22,22.277,22277,,,,,,
1070,840,2,34,13:53:37,26.056,26056,,,,,,
1070,817,2,38,13:58:47,22.813,22813,,,,,,
1070,4,1,39,13:59:43,23.985,23985,,,,,,
1070,815,1,40,14:00:14,22.114,22114,,,,,,
1070,822,2,40,14:01:30,31.664,31664,,,,,,
1070,832,1,42,14:03:25,22.031,22031,,,,,,
1070,846,1,44,14:06:38,22.534,22534,,,,,,
1070,849,2,49,14:14:59,22.739,22739,,,,,,
1070,853,2,58,14:28:22,23.637,23637,,,,,,
1070,822,3,63,14:33:17,22.68,22680,,,,,,
1070,822,4,67,14:39:06,26.443,26443,,,,,,
1071,846,1,1,14:04:50,27.313,27313,,,,,,
1071,852,1,4,14:08:22,31.939,31939,,,,,,
1071,847,1,6,14:11:08,22.978,22978,,,,,,
1071,852,2,6,14:11:57,17.758,17758,,,,,,
1071,846,2,6,14:12:08,17.719,17719,,,,,,
1071,830,1,7,14:12:32,17.916,17916,,,,,,
1071,815,1,7,14:12:34,18.308,18308,,,,,,
1071,1,1,7,14:12:37,17.91,17910,,,,,,
1071,822,1,7,14:12:38,17.899,17899,,,,,,
1071,844,1,7,14:12:40,17.943,17943,,,,,,
1071,832,1,7,14:12:42,18.46,18460,,,,,,
1071,20,1,7,14:12:43,18.107,18107,,,,,,
1071,842,1,7,14:12:45,19.439,19439,,,,,,
1071,839,1,7,14:12:46,19.285,19285,,,,,,
1071,817,1,7,14:12:47,19.732,19732,,,,,,
1071,4,1,7,14:12:52,17.751,17751,,,,,,
1071,840,1,7,14:12:53,17.948,17948,,,,,,
1071,841,1,7,14:12:55,17.713,17713,,,,,,
1071,853,1,7,14:12:56,17.995,17995,,,,,,
1071,854,1,7,14:12:57,17.861,17861,,,,,,
1071,849,1,7,14:12:59,18.153,18153,,,,,,
1071,8,1,7,14:13:01,18.327,18327,,,,,,
1071,847,2,7,14:13:02,20.844,20844,,,,,,
1071,852,3,7,14:13:33,17.711,17711,,,,,,
1071,846,3,7,14:13:44,17.673,17673,,,,,,
1071,830,2,8,14:14:46,17.807,17807,,,,,,
1071,815,2,8,14:14:48,18.136,18136,,,,,,
1071,1,2,8,14:14:49,18.66,18660,,,,,,
1071,822,2,8,14:14:50,17.837,17837,,,,,,
1071,844,2,8,14:14:52,17.771,17771,,,,,,
1071,832,2,8,14:14:54,18.373,18373,,,,,,
1071,20,2,8,14:14:57,17.896,17896,,,,,,
1071,842,2,8,14:14:58,18.608,18608,,,,,,
1071,839,2,8,14:15:00,17.818,17818,,,,,,
1071,817,2,8,14:15:01,18.347,18347,,,,,,
1071,4,2,8,14:15:04,17.705,17705,,,,,,
1071,840,2,8,14:15:06,17.935,17935,,,,,,
1071,841,2,8,14:15:07,17.929,17929,,,,,,
1071,853,2,8,14:15:10,18.467,18467,,,,,,
1071,854,2,8,14:15:11,18.588,18588,,,,,,
1071,849,2,8,14:15:12,18.784,18784,,,,,,
1071,8,2,8,14:15:15,18.763,18763,,,,,,
1071,847,3,8,14:15:17,18.179,18179,,,,,,
1071,852,4,8,14:15:18,18.499,18499,,,,,,
1071,846,4,8,14:15:20,19.176,19176,,,,,,
1071,854,3,11,14:20:29,41.173,41173,,,,,,
1071,849,3,13,14:23:27,22.936,22936,,,,,,
1071,840,3,22,14:34:51,24.997,24997,,,,,,
1071,842,3,25,14:38:27,23.116,23116,,,,,,
1071,1,3,26,14:39:27,22.69,22690,,,,,,
1071,832,3,26,14:39:40,23.321,23321,,,,,,
1071,830,3,27,14:40:38,22.722,22722,,,,,,
1071,844,3,27,14:40:53,22.667,22667,,,,,,
1071,815,3,28,14:42:01,23.165,23165,,,,,,
1071,20,3,28,14:42:22,24.464,24464,,,,,,
1071,8,3,28,14:42:38,23.541,23541,,,,,,
1071,841,3,29,14:43:50,23.618,23618,,,,,,
1071,822,3,30,14:44:40,23.263,23263,,,,,,
1071,854,4,29,14:44:54,25.597,25597,,,,,,
1071,817,3,30,14:44:58,22.839,22839,,,,,,
1071,839,3,30,14:45:08,23.504,23504,,,,,,
1071,4,3,34,14:50:16,24.375,24375,,,,,,
1071,853,3,34,14:50:55,23.546,23546,,,,,,
1071,846,5,37,14:54:11,24.211,24211,,,,,,
1071,852,5,39,14:56:53,35.416,35416,,,,,,
1071,849,4,39,14:57:10,22.958,22958,,,,,,
1071,830,4,40,14:57:11,22.766,22766,,,,,,
1071,822,4,41,14:58:30,22.856,22856,,,,,,
1071,847,4,41,14:59:33,23.132,23132,,,,,,
1071,815,4,42,14:59:48,22.656,22656,,,,,,
1071,841,4,42,15:00:49,22.83,22830,,,,,,
1071,1,4,43,15:00:52,22.664,22664,,,,,,
1071,842,4,51,15:11:27,23.039,23039,,,,,,
1071,844,4,52,15:12:32,23.064,23064,,,,,,
1071,8,4,52,15:13:19,22.666,22666,,,,,,
1071,832,4,53,15:13:50,22.745,22745,,,,,,
1071,20,4,55,15:16:50,22.978,22978,,,,,,
1071,854,5,61,15:26:09,24.627,24627,,,,,,
1071,815,5,69,15:33:06,22.916,22916,,,,,,
1072,840,1,9,20:48:30,27.165,27165,,,,,,
1072,847,1,9,20:48:32,20.519,20519,,,,,,
1072,1,1,10,20:49:49,20.58,20580,,,,,,
1072,822,1,10,20:49:57,21.668,21668,,,,,,
1072,844,1,10,20:50:01,20.531,20531,,,,,,
1072,815,1,10,20:50:04,20.71,20710,,,,,,
1072,846,1,10,20:50:14,20.973,20973,,,,,,
1072,4,1,10,20:50:27,20.405,20405,,,,,,
1072,849,1,10,20:50:43,24.22,24220,,,,,,
1072,830,1,13,20:58:28,16:36.4,996375,,,,,,
1072,1,2,13,20:58:32,16:35.9,995856,,,,,,
1072,822,2,13,20:58:35,16:35.9,995942,,,,,,
1072,839,1,13,20:58:37,16:37.1,997126,,,,,,
1072,817,1,13,20:58:41,16:37.0,997029,,,,,,
1072,844,2,13,20:58:42,16:39.5,999485,,,,,,
1072,842,1,13,20:58:44,16:41.8,1001775,,,,,,
1072,815,2,13,20:58:46,16:42.6,1002619,,,,,,
1072,832,1,13,20:58:47,16:44.6,1004618,,,,,,
1072,841,1,13,20:58:49,16:44.9,1004917,,,,,,
1072,852,1,13,20:58:51,16:46.4,1006407,,,,,,
1072,8,1,13,20:58:54,16:48.6,1008569,,,,,,
1072,20,1,13,20:58:56,16:52.3,1012304,,,,,,
1072,846,2,13,20:58:57,16:57.3,1017303,,,,,,
1072,4,2,13,20:59:01,16:59.9,1019850,,,,,,
1072,853,1,13,20:59:05,16:59.2,1019226,,,,,,
1072,847,2,13,20:59:08,17:01.6,1021615,,,,,,
1072,840,2,13,20:59:12,17:00.9,1020939,,,,,,
1072,849,2,13,20:59:20,16:57.3,1017257,,,,,,
1072,830,2,15,21:21:56,18:07.6,1087591,,,,,,
1072,839,2,15,21:21:58,18:08.3,1088290,,,,,,
1072,1,3,15,21:22:02,18:06.7,1086674,,,,,,
1072,817,2,15,21:22:05,18:07.3,1087296,,,,,,
1072,822,3,15,21:22:07,18:09.5,1089473,,,,,,
1072,842,2,15,21:22:09,18:12.3,1092287,,,,,,
1072,844,3,15,21:22:10,18:15.2,1095192,,,,,,
1072,841,2,15,21:22:14,18:14.7,1094749,,,,,,
1072,832,2,15,21:22:15,18:17.2,1097194,,,,,,
1072,20,2,15,21:22:20,18:18.7,1098749,,,,,,
1072,8,2,15,21:22:24,18:19.3,1099282,,,,,,
1072,852,2,15,21:22:26,18:20.6,1100644,,,,,,
1072,4,3,15,21:22:31,18:21.8,1101826,,,,,,
1072,840,3,15,21:22:33,18:23.0,1102979,,,,,,
1072,849,3,15,21:22:34,18:27.1,1107052,,,,,,
1072,846,3,15,21:22:36,18:36.6,1116576,,,,,,
1072,852,3,23,21:57:04,27.874,27874,,,,,,
1072,8,3,26,22:01:34,34.489,34489,,,,,,
1072,4,4,44,22:32:14,21.097,21097,,,,,,
1073,854,1,10,17:18:55,22.124,22124,,,,,,
1073,830,1,13,17:22:42,21.152,21152,,,,,,
1073,1,1,14,17:24:04,21.595,21595,,,,,,
1073,844,1,15,17:26:08,22.461,22461,,,,,,
1073,839,1,15,17:26:13,21.677,21677,,,,,,
1073,846,1,17,17:29:04,21.38,21380,,,,,,
1073,841,1,17,17:29:20,22.283,22283,,,,,,
1073,817,1,18,17:30:47,21.449,21449,,,,,,
1073,832,1,19,17:31:59,22.213,22213,,,,,,
1073,815,1,21,17:34:55,21.471,21471,,,,,,
1073,840,1,21,17:35:25,22.288,22288,,,,,,
1073,8,1,21,17:35:29,22.338,22338,,,,,,
1073,852,1,23,17:38:05,22.455,22455,,,,,,
1073,20,1,23,17:38:23,21.221,21221,,,,,,
1073,849,1,28,17:46:18,21.241,21241,,,,,,
1073,822,1,30,17:48:30,21.669,21669,,,,,,
1073,844,2,35,17:56:24,21.173,21173,,,,,,
1073,830,2,36,17:57:06,21.871,21871,,,,,,
1073,815,2,36,17:57:40,21.413,21413,,,,,,
1073,4,1,36,17:58:06,21.304,21304,,,,,,
1073,842,1,36,17:58:06,22.133,22133,,,,,,
1073,846,2,48,18:16:06,22.173,22173,,,,,,
1073,830,3,53,18:22:37,21.453,21453,,,,,,
1073,817,2,52,18:22:38,22.056,22056,,,,,,
1073,840,2,52,18:22:55,22.661,22661,,,,,,
1073,815,3,53,18:23:09,21.385,21385,,,,,,
1073,854,2,52,18:23:42,22.07,22070,,,,,,
1073,852,2,53,18:24:01,21.909,21909,,,,,,
1073,842,2,54,18:25:56,21.92,21920,,,,,,
